kit_id,kit_codigo,kit_nome,kit_saldo_pacotes,kit_qtd_pacote,kit_equiv_unidades,kit_valor_estoque,simples_id,simples_codigo,simples_nome,simples_saldo,simples_valor_estoque,simples_receita_12m,score_jaccard,bate_numericamente,diff_pct,nivel_confianca
440757884,16298,FITA CREPE AUTOMOTIVA ALTA PERFORMANCE AMARELA 48 MM X 40 M HC000660510 - 3M (6 UNID),12,6.0,72,1826.52696,440575577,16176,FITA CREPE AUTOMOTIVA ALTA PERFORMANCE AMARELA 48 MM X 40 M HC000660510 - 3M,72,1826.52696,0.0,1.0,True,0.0,1
435959708,14458,FITA ISOLANTE IMPERIAL 18 MM x 10 M HB004216360 - 3M (10 UNID),24,10.0,240,1217.16,435959704,14544,FITA ISOLANTE IMPERIAL 18 MM x 10 M HB004216360 - 3M ,240,1217.16,1408.99,1.0,True,0.0,1
435763721,14457,FITA ISOLANTE IMPERIAL 18 MM x 20 M HB004216360 - 3M (10 UNID),34,10.0,340,2864.925,435959704,14544,FITA ISOLANTE IMPERIAL 18 MM x 10 M HB004216360 - 3M ,240,1217.16,1408.99,1.0,False,0.29411764705882354,3
435762580,14459,FITA ISOLANTE IMPERIAL 18 MM x 5 M HB004237556 - 3M (10 UNID),18,10.0,180,569.835,435762482,14474,FITA ISOLANTE IMPERIAL 18 MM x 5 M HB004237556 - 3M ,180,569.835,1890.67,1.0,True,0.0,1
440555727,16159,FITA ISOLANTE IMPERIAL AMARELA 18 MM X 20 M HB004297972 - 3M (10 UNID),2,10.0,20,194.04,440555654,16158,FITA ISOLANTE IMPERIAL AMARELA 18 MM X 20 M HB004297972 - 3M,20,194.04,173.9,1.0,True,0.0,1
440555908,16161,FITA ISOLANTE IMPERIAL AZUL 18 MM X 20 M HB004297998 - 3M (10 UNID),2,10.0,20,194.04,440555905,16160,FITA ISOLANTE IMPERIAL AZUL 18 MM X 20 M HB004297998 - 3M,20,194.04,189.47,1.0,True,0.0,1
440555981,16163,FITA ISOLANTE IMPERIAL VERDE 18 MM X 20 M HB004298079 - 3M (10 UNID),2,10.0,20,194.04,440555934,16162,FITA ISOLANTE IMPERIAL VERDE 18 MM X 20 M HB004298079 - 3M,20,194.04,173.89,1.0,True,0.0,1
440556015,16165,FITA ISOLANTE IMPERIAL VERMELHA 18 MM X 20 M HB004298129 - 3M (10 UNID),5,10.0,50,573.3,440556010,16164,FITA ISOLANTE IMPERIAL VERMELHA 18 MM X 20 M HB004298129 - 3M,50,573.3,279.37,1.0,True,0.0,1
439797700,16117,FITA SEM ADESIVO PARA DEMARCAÇÃO 70 MM X 200 M ZEBRADA NOVE54 - VONDER (20 UNIDADES),0,20.0,0,0.0,439797661,16116,FITA SEM ADESIVO PARA DEMARCAÇÃO 70 MM X 200 M ZEBRADA NOVE54 - VONDER,0,0.0,0.0,1.0,True,1.0,1
425409277,13601,FITA SEM ADESIVO PARA DEMARCAÇÃO 70MM X 200M ZEBRADA - VONDER (20 UNIDADES),1,20.0,20,555.345,425380245,13592,FITA SEM ADESIVO PARA DEMARCAÇÃO 70MM X 200M ZEBRADA - VONDER,30,833.0175,0.0,1.0,False,0.3333333333333333,3
435866483,14501,JUGULAR DE 4 PONTOS PARA CAPACETE BASEBALL DIAMOND V DYNAMIC JUGALPHA JUGALDYNGR - DELTA PLUS (10 UNID),4,10.0,40,600.894,435866472,14513,JUGULAR DE 4 PONTOS PARA CAPACETE BASEBALL DIAMOND V DYNAMIC JUGALPHA JUGALDYNGR - DELTA PLUS,40,600.894,1765.26,1.0,True,0.0,1
437698858,14693,JUGULAR DE TECIDO 3 PONTOS PARA CAPACETE H700 EM ELÁSTICO HB004322804 - 3M (5 UNID),6,5.0,30,867.51,437698849,14692,JUGULAR DE TECIDO 3 PONTOS PARA CAPACETE H700 EM ELÁSTICO HB004322804 - 3M,30,867.51,7171.51,1.0,True,0.0,1
437701382,14695,JUGULAR DE TECIDO PARA CAPACETE H700 EM ELÁSTICO HB004217442 - 3M (20 UNID),0,20.0,0,0.0,437701379,14694,JUGULAR DE TECIDO PARA CAPACETE H700 EM ELÁSTICO HB004217442 - 3M,1,10.97775,6716.66,1.0,False,1.0,3
399219737,12029,JUGULAR P/ CAPACETE C/ QUEIXEIRA CLASSE B DELTA PLUS - POLIÉSTER (10 UNID),62,10.0,620,1992.928,386150723,11745,JUGULAR P/ CAPACETE CLASSE B - DELTA PLUS (POLIÉSTER) ,0,0.0,0.0,0.8571428571428571,False,1.0,3
402516423,12164,JUGULAR P/ CAPACETE CLASSE A E B CAMPER - POLIÉSTER (10 UNID),127,10.0,1270,4176.522,386150723,11745,JUGULAR P/ CAPACETE CLASSE B - DELTA PLUS (POLIÉSTER) ,0,0.0,0.0,0.5714285714285714,False,1.0,3
426673655,13681,JUGULAR P/ CAPACETE CLASSE A E B CAMPER - POLIÉSTER (20 UNID),63,20.0,1260,4143.636,386150723,11745,JUGULAR P/ CAPACETE CLASSE B - DELTA PLUS (POLIÉSTER) ,0,0.0,0.0,0.5714285714285714,False,1.0,3
435866199,14502,JUGULAR UNIVERSAL PARA CAPACETE COM VELCRO WPS0831 - DELTA PLUS (40 UNID),2,40.0,80,439.74,435866189,14512,JUGULAR UNIVERSAL PARA CAPACETE COM VELCRO WPS0831 - DELTA PLUS,80,439.74,1300.99,1.0,True,0.0,1
438288127,14896,LENTE RETANGULAR PARA MÁSCARA DE SOLDA 50 MM X 105 MM INCOLOR - DELTA PLUS (50 UNIDADES),2,50.0,100,138.6,438288097,14895,LENTE RETANGULAR PARA MÁSCARA DE SOLDA 50 MM X 105 MM INCOLOR - DELTA PLUS,100,138.6,0.0,1.0,True,0.0,1
438288347,14898,LENTE RETANGULAR PARA MÁSCARA DE SOLDA 50 MM X 105 MM TONALIDADE 10 - DELTA PLUS (50 UNIDAES),10,,0,899.95,438288185,14897,LENTE RETANGULAR PARA MÁSCARA DE SOLDA 50 MM X 105 MM TONALIDADE 10 - DELTA PLUS,548,986.3452,1432.27,0.8888888888888888,False,1.0,3
425533234,13622,LENTE RETANGULAR PARA MÁSCARA DE SOLDA 51MM X 108MM INCOLOR - CARBOGRAFITE (150 UNID),3,150.0,450,380.8395,425533176,13621,LENTE RETANGULAR PARA MÁSCARA DE SOLDA 51MM X 108MM INCOLOR - CARBOGRAFITE,500,423.155,3058.35,1.0,True,0.1,1
425531553,13613,LENTE RETANGULAR PARA MÁSCARA DE SOLDA 51MM X 108MM TONALIDADE 10 - CARBOGRAFITE (100 UNID),5,100.0,500,867.535,425531502,13612,LENTE RETANGULAR PARA MÁSCARA DE SOLDA 51MM X 108MM TONALIDADE 10 - CARBOGRAFITE,500,867.535,1706.56,1.0,True,0.0,1
435745773,14442,LIXA FERRO 221T GRÃO P100 225 MM X 275 MM HB004602684 - 3M (50 UNID),2,50.0,100,303.975,435745713,14464,LIXA FERRO 221T GRÃO P100 225 MM X 275 MM HB004602684 - 3M ,100,303.975,623.59,1.0,True,0.0,1
435747725,14435,LIXA FERRO 221T GRÃO P120 225 MM X 275 MM HB004602700 - 3M (50 UNID),5,50.0,250,759.9375,435747709,14469,LIXA FERRO 221T GRÃO P120 225 MM X 275 MM HB004602700 - 3M ,250,759.9375,1052.47,1.0,True,0.0,1
435747049,14434,LIXA FERRO 221T GRÃO P150 225 MM X 275 MM HB004602718 - 3M (50 UNID),2,50.0,100,277.169,435747023,14467,LIXA FERRO 221T GRÃO P150 225 MM X 275 MM HB004602718 - 3M ,100,277.169,118.48,1.0,True,0.0,1
435746973,14433,LIXA FERRO 221T GRÃO P180 225 MM X 275 MM HB004602726 - 3M (50 UNID),2,50.0,100,306.684,435746902,14466,LIXA FERRO 221T GRÃO P180 225 MM X 275 MM HB004602726 - 3M ,100,306.684,385.94,1.0,True,0.0,1
435747488,14436,LIXA FERRO 221T GRÃO P220 225 MM X 275 MM HB004602734 - 3M (50 UNID),2,50.0,100,306.684,435747443,14468,LIXA FERRO 221T GRÃO P220 225 MM X 275 MM HB004602734 - 3M ,100,306.684,520.64,1.0,True,0.0,1
435749920,14443,LIXA FERRO 221T GRÃO P36 225 MM X 275 MM HB004602650 - 3M (50 UNID),3,50.0,150,596.7675,435749882,14471,LIXA FERRO 221T GRÃO P36 225 MM X 275 MM HB004602650 - 3M ,150,596.7675,3139.13,1.0,True,0.0,1
435761191,14440,LIXA FERRO 221T GRÃO P40 225 MM X 275 MM HB004602692 - 3M (50 UNID),7,50.0,350,1281.987,435761159,14472,LIXA FERRO 221T GRÃO P40 225 MM X 275 MM HB004602692 - 3M ,350,1281.987,2840.4,1.0,True,0.0,1
435749814,14441,LIXA FERRO 221T GRÃO P50 225 MM X 275 MM HB004602668 - 3M (50 UNID),2,50.0,100,332.073,435749677,14470,LIXA FERRO 221T GRÃO P50 225 MM X 275 MM HB004602668 - 3M ,100,332.073,249.78,1.0,True,0.0,1
435761536,14439,LIXA FERRO 221T GRÃO P60 225 MM X 275 MM HB004602676 - 3M (50 UNID),1,50.0,50,151.4205,435761487,14473,LIXA FERRO 221T GRÃO P60 225 MM X 275 MM HB004602676 - 3M ,50,151.4205,545.15,1.0,True,0.0,1
435746689,14438,LIXA FERRO 221T GRÃO P80 225 MM X 275 MM HB004602817 - 3M (50 UNID),2,50.0,100,332.073,435746536,14465,LIXA FERRO 221T GRÃO P80 225 MM X 275 MM HB004602817 - 3M ,100,332.073,1465.29,1.0,True,0.0,1
435721638,14450,LIXA MASSA E MADEIRA 230U GRÃO P100 225 MM x 275 MM HB004602809 - 3M (50 UNID) ,3,50.0,150,124.788,435720574,14452,LIXA MASSA E MADEIRA 230U GRÃO P100 225 MM x 275 MM HB004602809 - 3M ,150,124.788,169.08,1.0,True,0.0,1
435723166,14449,LIXA MASSA E MADEIRA 230U GRÃO P120 225 MM x 275 MM HB004602791 - 3M (50 UNID),5,50.0,250,183.96,435723111,14453,LIXA MASSA E MADEIRA 230U GRÃO P120 225 MM x 275 MM HB004602791 - 3M ,250,183.96,482.12,1.0,True,0.0,1
435723432,14448,LIXA MASSA E MADEIRA 230U GRÃO P150 225 MM x 275 MM HB004602783 - 3M (50 UNID),1,50.0,50,36.792,435723405,14454,LIXA MASSA E MADEIRA 230U GRÃO P150 225 MM x 275 MM HB004602783 - 3M ,50,36.792,100.71,1.0,True,0.0,1
435743045,14447,LIXA MASSA E MADEIRA 230U GRÃO P180 225 MM x 275 MM HB004602775 - 3M (50 UNID),2,50.0,100,83.192,435742909,14462,LIXA MASSA E MADEIRA 230U GRÃO P180 225 MM x 275 MM HB004602775 - 3M ,100,83.192,367.86,1.0,True,0.0,1
435743822,14446,LIXA MASSA E MADEIRA 230U GRÃO P220 225 MM x 275 MM HB004602767 - 3M (50 UNID),0,50.0,0,0.0,435743756,14463,LIXA MASSA E MADEIRA 230U GRÃO P220 225 MM x 275 MM HB004602767 - 3M ,0,0.0,351.39,1.0,True,1.0,1
435726925,14444,LIXA MASSA E MADEIRA 230U GRÃO P60 225 MM x 275 MM HB004602742 - 3M (50 UNID),1,50.0,50,55.141,435726865,14455,LIXA MASSA E MADEIRA 230U GRÃO P60 225 MM x 275 MM HB004602742 - 3M ,50,55.141,101.18,1.0,True,0.0,1
435727683,14445,LIXA MASSA E MADEIRA 230U GRÃO P80 225 MM x 275 MM HB004602759 - 3M (50 UNID),6,50.0,300,330.846,435727499,14456,LIXA MASSA E MADEIRA 230U GRÃO P80 225 MM x 275 MM HB004602759 - 3M ,300,330.846,571.35,1.0,True,0.0,1
399143939,11910,LUVA C/ BANHO NITRILICO AZUL VOLKNIT LONA VOLK - GG (12 UNID),46,12.0,552,6933.12,367149559,11511,LUVA C/ BANHO NITRILICO AZUL VOLKNIT LONA - VOLK (GG),552,6933.12,13111.02,1.0,True,0.0,1
399144400,11917,LUVA C/ BANHO NITRILICO NITRIL FULL VOLK - G (12 UNID),147,12.0,1764,16705.08,389742687,11817,LUVA C/ BANHO NITRÍLICO NITRIL FULL PLUS - VOLK (G),0,0.0,0.0,0.8571428571428571,False,1.0,3
399144423,11918,LUVA C/ BANHO NITRILICO NITRIL FULL VOLK - GG (12 UNID),152,12.0,1824,17273.28,389742693,11818,LUVA C/ BANHO NITRÍLICO NITRIL FULL PLUS - VOLK (GG),0,0.0,0.0,0.8571428571428571,False,1.0,3
399144355,11916,LUVA C/ BANHO NITRILICO NITRIL FULL VOLK - M (12 UNID),89,12.0,1068,10113.96,389742678,11816,LUVA C/ BANHO NITRÍLICO NITRIL FULL PLUS - VOLK (M),0,0.0,0.0,0.8571428571428571,False,1.0,3
399144323,11915,LUVA C/ BANHO NITRILICO NITRIL FULL VOLK - P (12 UNID),6,12.0,72,681.84,389742671,11815,LUVA C/ BANHO NITRÍLICO NITRIL FULL PLUS - VOLK (P),0,0.0,0.0,0.8571428571428571,False,1.0,3
437995594,14760,LUVA DE ALGODÃO COM BANHO DE LÁTEX CORRUGADO AZUL LVABLAZ IMBAT - G (12 PARES),94,12.0,1128,7354.56,437995454,14757,LUVA DE ALGODÃO COM BANHO DE LÁTEX CORRUGADO AZUL LVABLAZ - IMBAT (G),1128,7354.56,12427.37,1.0,True,0.0,1
437995603,14761,LUVA DE ALGODÃO COM BANHO DE LÁTEX CORRUGADO AZUL LVABLAZ IMBAT - GG (12 PARES),70,12.0,840,5476.8,437995517,14758,LUVA DE ALGODÃO COM BANHO DE LÁTEX CORRUGADO AZUL LVABLAZ - IMBAT (GG),840,5476.8,10923.55,1.0,True,0.0,1
437995574,14759,LUVA DE ALGODÃO COM BANHO DE LÁTEX CORRUGADO AZUL LVABLAZ IMBAT - M (12 PARES),20,12.0,240,1564.8,437995441,14756,LUVA DE ALGODÃO COM BANHO DE LÁTEX CORRUGADO AZUL LVABLAZ - IMBAT (M),240,1564.8,2826.93,1.0,True,0.0,1
425754665,13643,LUVA DE ALGODÃO COM BANHO DE LATÉX CORRUGADO ECOFLEX KALIPSO - G (12 UNID),1,12.0,12,111.51,425754569,13639,LUVA DE ALGODÃO COM BANHO DE LATÉX CORRUGADO ECOFLEX - KALIPSO (G),12,111.51,471.29,1.0,True,0.0,1
425754671,13644,LUVA DE ALGODÃO COM BANHO DE LATÉX CORRUGADO ECOFLEX KALIPSO - GG (12 UNID),14,12.0,168,1561.14,425754583,13640,LUVA DE ALGODÃO COM BANHO DE LATÉX CORRUGADO ECOFLEX - KALIPSO (GG),168,1561.14,1856.27,1.0,True,0.0,1
425754655,13642,LUVA DE ALGODÃO COM BANHO DE LATÉX CORRUGADO ECOFLEX KALIPSO - M (12 UNID),3,12.0,36,334.53,425754560,13638,LUVA DE ALGODÃO COM BANHO DE LATÉX CORRUGADO ECOFLEX - KALIPSO (M),36,334.53,581.7,1.0,True,0.0,1
425754650,13641,LUVA DE ALGODÃO COM BANHO DE LATÉX CORRUGADO ECOFLEX KALIPSO - P (12 UNID),4,12.0,48,446.04,425754551,13637,LUVA DE ALGODÃO COM BANHO DE LATÉX CORRUGADO ECOFLEX - KALIPSO (P),48,446.04,97.12,1.0,True,0.0,1
423046533,13381,LUVA DE ALGODÃO COM BANHO DE LÁTEX CORRUGADO GRIP SMART VOLK - G (12 UNID),0,12.0,0,0.0,423046462,13377,LUVA DE ALGODÃO COM BANHO DE LÁTEX CORRUGADO GRIP SMART - VOLK (G),0,0.0,0.0,1.0,True,1.0,1
423046540,13382,LUVA DE ALGODÃO COM BANHO DE LÁTEX CORRUGADO GRIP SMART VOLK - GG (12 UNID),0,12.0,0,0.0,423046474,13378,LUVA DE ALGODÃO COM BANHO DE LÁTEX CORRUGADO GRIP SMART - VOLK (GG),0,0.0,0.0,1.0,True,1.0,1
423046525,13380,LUVA DE ALGODÃO COM BANHO DE LÁTEX CORRUGADO GRIP SMART VOLK - M (12 UNID),0,12.0,0,0.0,423046436,13376,LUVA DE ALGODÃO COM BANHO DE LÁTEX CORRUGADO GRIP SMART - VOLK (M),0,0.0,0.0,1.0,True,1.0,1
423046513,13379,LUVA DE ALGODÃO COM BANHO DE LÁTEX CORRUGADO GRIP SMART VOLK - P (12 UNID),0,12.0,0,0.0,423046412,13375,LUVA DE ALGODÃO COM BANHO DE LÁTEX CORRUGADO GRIP SMART - VOLK (P),0,0.0,0.0,1.0,True,1.0,1
437995282,14754,LUVA DE ALGODÃO COM BANHO DE LÁTEX CORRUGADO VERDE LVSBLV IMBAT - G (12 PARES),24,12.0,288,2399.544,437995234,14751,LUVA DE ALGODÃO COM BANHO DE LÁTEX CORRUGADO VERDE LVSBLV  - IMBAT (G),288,2399.544,2451.29,1.0,True,0.0,1
437995368,14755,LUVA DE ALGODÃO COM BANHO DE LÁTEX CORRUGADO VERDE LVSBLV IMBAT - GG (12 PARES),39,12.0,468,3899.259,437995260,14752,LUVA DE ALGODÃO COM BANHO DE LÁTEX CORRUGADO VERDE LVSBLV - IMBAT (GG),468,3899.259,2867.7,1.0,True,0.0,1
437995273,14753,LUVA DE ALGODÃO COM BANHO DE LÁTEX CORRUGADO VERDE LVSBLV IMBAT - M (12 PARES),16,12.0,192,1599.696,437995147,14750,LUVA DE ALGODÃO COM BANHO DE LÁTEX CORRUGADO VERDE LVSBLV - IMBAT (M),192,1599.696,761.78,1.0,True,0.0,1
432166773,14047,LUVA DE ALGODÃO TRICOTADA BRANCA KALIPSO - G (12 UNID) ,25,12.0,300,642.6,432166701,14113,LUVA DE ALGODÃO TRICOTADA BRANCA - KALIPSO (G) ,300,642.6,2587.11,1.0,True,0.0,1
432168353,14046,LUVA DE ALGODÃO TRICOTADA MESCLADA KALIPSO - G (12 UNID) ,111,12.0,1332,3146.85,432168341,14114,LUVA DE ALGODÃO TRICOTADA MESCLADA - KALIPSO (G) ,1332,3146.85,8867.86,1.0,True,0.0,1
423648839,13411,LUVA DE ALGODÃO TRICOTADA MESCLADA SMART VOLK - G (12 UNID),0,12.0,0,0.0,423647994,13410,LUVA DE ALGODÃO TRICOTADA MESCLADA SMART - VOLK (G),0,0.0,11936.5,1.0,True,1.0,1
418984559,13239,LUVA DE ALGODÃO TRICOTADA MESCLADA VOLK  - G (12 UNID),37,12.0,444,932.4,418984497,13238,LUVA DE ALGODÃO TRICOTADA MESCLADA - VOLK (G),444,932.4,4215.99,1.0,True,0.0,1
440686067,16294,LUVA DE ALGODÃO TRICOTADA PIGMENTADA BRANCA LVABLP1 IMBAT - G (12 PARES),225,12.0,2700,7144.2,440685903,16293,LUVA DE ALGODÃO TRICOTADA PIGMENTADA BRANCA LVABLP1 - IMBAT (G),2700,5485.725,13912.4,1.0,True,0.0,1
437990351,14743,LUVA DE ALGODÃO TRICOTADA PIGMENTADA PRETA LVAPLP1 IMBAT - G (12 PARES),394,12.0,4728,11244.366,437990318,14742,LUVA DE ALGODÃO TRICOTADA PIGMENTADA PRETA LVAPLP1 - IMBAT (G),4728,11244.366,24527.36,1.0,True,0.0,1
423047372,13384,LUVA DE ALGODÃO TRICOTADA PIGMENTADA SMART VOLK - G (12 UNID),1055,12.0,12660,26206.2,423047333,13383,LUVA DE ALGODÃO TRICOTADA PIGMENTADA SMART - VOLK (G),12660,26206.2,118012.64,1.0,True,0.0,1
438128182,14087,LUVA DE ALGODÃO TRICOTADA PIGMENTADA TATEX BRANCA KALIPSO - G (12 PARES),78,12.0,936,2388.204,438128165,14805,LUVA DE ALGODÃO TRICOTADA PIGMENTADA TATEX BRANCA - KALIPSO (G),936,2388.204,7088.06,1.0,True,0.0,1
438125267,14069,LUVA DE ALGODÃO TRICOTADA PIGMENTADA TATEX MESCLADA KALIPSO - G (12 PARES),4,12.0,48,135.324,438125227,14804,LUVA DE ALGODÃO TRICOTADA PIGMENTADA TATEX MESCLADA - KALIPSO (G),48,135.324,2603.81,1.0,True,0.0,1
432141119,14045,LUVA DE ALGODÃO TRICOTADA PIGMENTADA TATEX PRETA KALIPSO - G (12 UNID),765,12.0,9180,21687.75,432140794,14106,LUVA DE ALGODÃO TRICOTADA PIGMENTADA TATEX PRETA - KALIPSO (G),9180,21687.75,37164.87,1.0,True,0.0,1
423616917,13406,LUVA DE ALGODÃO TRICOTADA PRETA SMART VOLK - G (12 UNID),2,12.0,24,31.18656,423615147,13405,LUVA DE ALGODÃO TRICOTADA PRETA SMART - VOLK (G),24,31.18656,9903.42,1.0,True,0.0,1
423048529,13386,LUVA DE ALGODÃO TRICOTADA SMART VOLK - G (12 UNID),0,12.0,0,0.0,423048412,13385,LUVA DE ALGODÃO TRICOTADA SMART - VOLK (G),0,0.0,9175.62,1.0,True,1.0,1
440679836,16216,LUVA DE LÁTEX AMARELA LVLAF IMBAT - G (12 PARES),66,12.0,792,2419.956,440679606,16212,LUVA DE LÁTEX AMARELA LVLAF - IMBAT (G),792,2419.956,5647.55,1.0,True,0.0,1
440679840,16217,LUVA DE LÁTEX AMARELA LVLAF IMBAT - GG (12 PARES),39,12.0,468,1429.974,440679609,16213,LUVA DE LÁTEX AMARELA LVLAF - IMBAT (GG),468,1429.974,2956.09,1.0,True,0.0,1
440679832,16215,LUVA DE LÁTEX AMARELA LVLAF IMBAT - M (12 PARES),121,12.0,1452,4436.586,440679601,16211,LUVA DE LÁTEX AMARELA LVLAF - IMBAT (M),1452,4436.586,6056.94,1.0,True,0.0,1
440679806,16214,LUVA DE LÁTEX AMARELA LVLAF IMBAT - P (12 PARES),26,12.0,312,953.316,440679479,16210,LUVA DE LÁTEX AMARELA LVLAF - IMBAT (P),312,953.316,1065.26,1.0,True,0.0,1
438376995,14925,LUVA DE LÁTEX AMARELA VE200 DELTA PLUS - G (12 PARES),45,12.0,540,2066.715,438258603,14848,LUVA DE LÁTEX AMARELA VE200 - DELTA PLUS (G),540,2066.715,4149.88,1.0,True,0.0,1
438376997,14926,LUVA DE LÁTEX AMARELA VE200 DELTA PLUS - GG (12 PARES),21,12.0,252,964.467,438258606,14849,LUVA DE LÁTEX AMARELA VE200 - DELTA PLUS (GG),252,964.467,1792.08,1.0,True,0.0,1
438376991,14924,LUVA DE LÁTEX AMARELA VE200 DELTA PLUS - M (12 PARES),15,12.0,180,688.905,438258600,14847,LUVA DE LÁTEX AMARELA VE200 - DELTA PLUS (M),188,719.523,2800.95,1.0,True,0.0425531914893617,1
438376958,14923,LUVA DE LÁTEX AMARELA VE200 DELTA PLUS - P (12 PARES),4,12.0,48,183.708,438258592,14846,LUVA DE LÁTEX AMARELA VE200 - DELTA PLUS (P),48,183.708,649.11,1.0,True,0.0,1
437975286,14724,LUVA DE LÁTEX AZUL LVLAZF IMBAT - G (12 PARES),38,12.0,456,1177.848,437975085,14720,LUVA DE LÁTEX AZUL LVLAZF - IMBAT (G),456,1393.308,7283.57,1.0,True,0.0,1
437975293,14725,LUVA DE LÁTEX AZUL LVLAZF IMBAT - GG (12 PARES),48,12.0,576,1487.808,437975089,14721,LUVA DE LÁTEX AZUL LVLAZF - IMBAT (GG),576,1759.968,2620.66,1.0,True,0.0,1
437975267,14723,LUVA DE LÁTEX AZUL LVLAZF IMBAT - M (12 PARES),32,12.0,384,991.872,437975067,14719,LUVA DE LÁTEX AZUL LVLAZF - IMBAT (M),384,1173.312,5352.45,1.0,True,0.0,1
437975260,14722,LUVA DE LÁTEX AZUL LVLAZF IMBAT - P (12 PARES),15,12.0,180,464.94,437974642,14718,LUVA DE LÁTEX AZUL LVLAZF - IMBAT (P),180,464.94,1772.74,1.0,True,0.0,1
423698964,13438,LUVA DE LÁTEX CORRUGADO GREEN SMART VOLK - G (12 UNID),0,12.0,0,0.0,423698906,13436,LUVA DE LÁTEX CORRUGADO GREEN SMART - VOLK (G),0,0.0,0.0,1.0,True,1.0,1
423699012,13439,LUVA DE LÁTEX CORRUGADO GREEN SMART VOLK - GG (12 UNID),1,12.0,12,68.04,423698915,13437,LUVA DE LÁTEX CORRUGADO GREEN SMART - VOLK (GG),12,68.04,0.0,1.0,True,0.0,1
412542200,12534,LUVA DE LATEX CORRUGADO GREEN VOLK - GG (12 UNID),0,12.0,0,0.0,412542066,12532,LUVA DE LATEX CORRUGADO GREEN - VOLK (GG),0,0.0,1057.08,1.0,True,1.0,1
438131572,14062,LUVA DE LÁTEX CORRUGADO GRIP BLUE FLEX KALIPSO - G (12 PARES),0,12.0,0,0.0,438131558,14815,LUVA DE LÁTEX CORRUGADO GRIP BLUE FLEX - KALIPSO (G),0,0.0,1174.88,1.0,True,1.0,1
438131574,14063,LUVA DE LÁTEX CORRUGADO GRIP BLUE FLEX KALIPSO - GG (12 PARES),0,12.0,0,0.0,438131561,14816,LUVA DE LÁTEX CORRUGADO GRIP BLUE FLEX - KALIPSO (GG),0,0.0,0.0,1.0,True,1.0,1
438131569,14061,LUVA DE LÁTEX CORRUGADO GRIP BLUE FLEX KALIPSO - M (12 PARES),0,12.0,0,0.0,438131554,14814,LUVA DE LÁTEX CORRUGADO GRIP BLUE FLEX - KALIPSO (M),0,0.0,0.0,1.0,True,1.0,1
438131567,14060,LUVA DE LÁTEX CORRUGADO GRIP BLUE FLEX KALIPSO - P (12 PARES),0,12.0,0,0.0,438131551,14813,LUVA DE LÁTEX CORRUGADO GRIP BLUE FLEX - KALIPSO (P),0,0.0,0.0,1.0,True,1.0,1
435986685,14556,LUVA DE LÁTEX E NEOPRENE ALPHATEC 87-224 ANSELL - G (12 UNID) ,0,12.0,0,0.0,435986590,14577,LUVA DE LÁTEX E NEOPRENE ALPHATEC 87-224 - ANSELL (G),0,0.0,0.0,1.0,True,1.0,1
435986692,14557,LUVA DE LÁTEX E NEOPRENE ALPHATEC 87-224 ANSELL - GG (12 UNID) ,0,12.0,0,0.0,435986593,14578,LUVA DE LÁTEX E NEOPRENE ALPHATEC 87-224 - ANSELL (GG),0,0.0,399.3,1.0,True,1.0,1
435986643,14555,LUVA DE LÁTEX E NEOPRENE ALPHATEC 87-224 ANSELL - M (12 UNID) ,0,12.0,0,0.0,435986586,14576,LUVA DE LÁTEX E NEOPRENE ALPHATEC 87-224 - ANSELL (M),0,0.0,199.65,1.0,True,1.0,1
435986636,14554,LUVA DE LÁTEX E NEOPRENE ALPHATEC 87-224 ANSELL - P (12 UNID) ,0,12.0,0,0.0,435985779,14575,LUVA DE LÁTEX E NEOPRENE ALPHATEC 87-224 - ANSELL (P),0,0.0,0.0,1.0,True,1.0,1
437974363,14708,LUVA DE LÁTEX E NEOPRENE BICOLOR LVNLB IMBAT - G (12 PARES),104,12.0,1248,9533.16,437973729,14704,LUVA DE LÁTEX E NEOPRENE BICOLOR LVNLB - IMBAT (G),1248,9533.16,15660.75,1.0,True,0.0,1
437974372,14709,LUVA DE LÁTEX E NEOPRENE BICOLOR LVNLB IMBAT - GG (12 PARES),39,12.0,468,3574.935,437973766,14705,LUVA DE LÁTEX E NEOPRENE BICOLOR LVNLB - IMBAT (GG),468,3574.935,11723.37,1.0,True,0.0,1
437974308,14707,LUVA DE LÁTEX E NEOPRENE BICOLOR LVNLB IMBAT - M (12 PARES),52,12.0,624,4766.58,437973549,14703,LUVA DE LÁTEX E NEOPRENE BICOLOR LVNLB - IMBAT (M),624,4766.58,16386.38,1.0,True,0.0,1
437973795,14706,LUVA DE LÁTEX E NEOPRENE BICOLOR LVNLB IMBAT - P (12 PARES),48,12.0,576,4399.92,437973325,14702,LUVA DE LÁTEX E NEOPRENE BICOLOR LVNLB - IMBAT (P),576,4399.92,6735.35,1.0,True,0.0,1
438132422,14076,LUVA DE LÁTEX E NEOPRENE NEOPREX KALIPSO - G (12 PARES),0,12.0,0,0.0,438132410,14819,LUVA DE LÁTEX E NEOPRENE NEOPREX - KALIPSO (G),0,0.0,2472.98,1.0,True,1.0,1
438132425,14077,LUVA DE LÁTEX E NEOPRENE NEOPREX KALIPSO - GG (12 PARES),6,12.0,72,669.06,438132415,14820,LUVA DE LÁTEX E NEOPRENE NEOPREX - KALIPSO (GG),72,669.06,2388.18,1.0,True,0.0,1
